Time,Source,Destination,Length
2.352410,104.198.218.190,10.1.10.11,122
2.417752,104.198.218.190,10.1.10.11,333
2.903320,104.198.218.190,10.1.10.11,272
2.969565,104.198.218.190,10.1.10.11,126
3.060881,104.198.218.190,10.1.10.11,272
3.112037,104.198.218.190,10.1.10.11,346
3.178520,104.198.218.190,10.1.10.11,645
3.412319,104.198.218.190,10.1.10.11,272
3.480415,104.198.218.190,10.1.10.11,135
3.534026,104.198.218.190,10.1.10.11,357
3.600474,104.198.218.190,10.1.10.11,354
3.668785,104.198.218.190,10.1.10.11,283
3.734395,104.198.218.190,10.1.10.11,125
3.792002,104.198.218.190,10.1.10.11,358
3.916619,104.198.218.190,10.1.10.11,283
3.964439,104.198.218.190,10.1.10.11,130
4.129716,104.198.218.190,10.1.10.11,283
4.195968,104.198.218.190,10.1.10.11,441
4.272611,104.198.218.190,10.1.10.11,297
4.344082,104.198.218.190,10.1.10.11,123
4.680806,104.198.218.190,10.1.10.11,297
4.732019,104.198.218.190,10.1.10.11,455
4.799825,104.198.218.190,10.1.10.11,376
4.866288,104.198.218.190,10.1.10.11,380
4.939873,104.198.218.190,10.1.10.11,305
4.992343,104.198.218.190,10.1.10.11,130
5.057648,104.198.218.190,10.1.10.11,383
5.128057,104.198.218.190,10.1.10.11,714
5.289073,104.198.218.190,10.1.10.11,310
5.346202,104.198.218.190,10.1.10.11,458
5.692310,104.198.218.190,10.1.10.11,315
5.757946,104.198.218.190,10.1.10.11,460
5.842199,104.198.218.190,10.1.10.11,323
5.908730,104.198.218.190,10.1.10.11,391
6.142835,104.198.218.190,10.1.10.11,323
6.199825,104.198.218.190,10.1.10.11,126
6.476041,104.198.218.190,10.1.10.11,323
6.544524,104.198.218.190,10.1.10.11,133
6.682485,104.198.218.190,10.1.10.11,334
6.751744,104.198.218.190,10.1.10.11,122
7.021053,104.198.218.190,10.1.10.11,341
10.352589,104.198.218.190,10.1.10.11,341
10.419831,104.198.218.190,10.1.10.11,147
10.522383,104.198.218.190,10.1.10.11,341
10.589600,104.198.218.190,10.1.10.11,151
10.689781,104.198.218.190,10.1.10.11,341
10.757588,104.198.218.190,10.1.10.11,535
10.861268,104.198.218.190,10.1.10.11,341
10.928474,104.198.218.190,10.1.10.11,156
10.992115,104.198.218.190,10.1.10.11,443
11.117914,104.198.218.190,10.1.10.11,373
11.186569,104.198.218.190,10.1.10.11,129
11.295218,104.198.218.190,10.1.10.11,377
11.363169,104.198.218.190,10.1.10.11,126
11.412447,104.198.218.190,10.1.10.11,450
11.563336,104.198.218.190,10.1.10.11,377
11.634372,104.198.218.190,10.1.10.11,522
11.718185,104.198.218.190,10.1.10.11,377
11.794002,104.198.218.190,10.1.10.11,130
11.842407,104.198.218.190,10.1.10.11,457
11.972818,104.198.218.190,10.1.10.11,377
12.038424,104.198.218.190,10.1.10.11,137
12.101790,104.198.218.190,10.1.10.11,460
12.166773,104.198.218.190,10.1.10.11,462
12.234714,104.198.218.190,10.1.10.11,462
12.321277,104.198.218.190,10.1.10.11,392
12.388681,104.198.218.190,10.1.10.11,534
12.452498,104.198.218.190,10.1.10.11,464
12.520023,104.198.218.190,10.1.10.11,467
12.670919,104.198.218.190,10.1.10.11,396
12.739810,104.198.218.190,10.1.10.11,547
12.802375,104.198.218.190,10.1.10.11,892
13.019850,104.198.218.190,10.1.10.11,406
13.088414,104.198.218.190,10.1.10.11,121
13.621404,104.198.218.190,10.1.10.11,412
15.410837,104.198.218.190,10.1.10.11,400
15.479901,104.198.218.190,10.1.10.11,134
15.542732,104.198.218.190,10.1.10.11,491
15.608352,104.198.218.190,10.1.10.11,495
15.676823,104.198.218.190,10.1.10.11,496
15.938750,104.198.218.190,10.1.10.11,400
16.005961,104.198.218.190,10.1.10.11,155
16.062429,104.198.218.190,10.1.10.11,948
16.132465,104.198.218.190,10.1.10.11,946
16.280440,104.198.218.190,10.1.10.11,435
16.332614,104.198.218.190,10.1.10.11,123
16.398129,104.198.218.190,10.1.10.11,508
16.465748,104.198.218.190,10.1.10.11,510
16.546541,104.198.218.190,10.1.10.11,435
16.612287,104.198.218.190,10.1.10.11,128
16.712068,104.198.218.190,10.1.10.11,443
16.782041,104.198.218.190,10.1.10.11,123
16.880613,104.198.218.190,10.1.10.11,443
16.930379,104.198.218.190,10.1.10.11,128
16.996349,104.198.218.190,10.1.10.11,978
17.137240,104.198.218.190,10.1.10.11,448
17.182362,104.198.218.190,10.1.10.11,123
17.248328,104.198.218.190,10.1.10.11,517
17.575301,104.198.218.190,10.1.10.11,456
17.742567,104.198.218.190,10.1.10.11,448
17.796678,104.198.218.190,10.1.10.11,126
17.860517,104.198.218.190,10.1.10.11,521
18.185495,104.198.218.190,10.1.10.11,448
18.252909,104.198.218.190,10.1.10.11,132
18.338235,104.198.218.190,10.1.10.11,459
18.404330,104.198.218.190,10.1.10.11,121
18.462475,104.198.218.190,10.1.10.11,526
18.632303,104.198.218.190,10.1.10.11,459
18.702450,104.198.218.190,10.1.10.11,126
18.953918,104.198.218.190,10.1.10.11,459
19.018750,104.198.218.190,10.1.10.11,606
19.090903,104.198.218.190,10.1.10.11,536
19.188312,104.198.218.190,10.1.10.11,459
19.258461,104.198.218.190,10.1.10.11,133
19.337323,104.198.218.190,10.1.10.11,459
19.382949,104.198.218.190,10.1.10.11,137
19.535153,104.198.218.190,10.1.10.11,459
19.582239,104.198.218.190,10.1.10.11,137
19.675472,104.198.218.190,10.1.10.11,459
19.742610,104.198.218.190,10.1.10.11,142
19.847254,104.198.218.190,10.1.10.11,474
19.917762,104.198.218.190,10.1.10.11,127
20.096219,104.198.218.190,10.1.10.11,474
20.166130,104.198.218.190,10.1.10.11,627
20.397846,104.198.218.190,10.1.10.11,474
20.425743,104.198.218.190,10.1.10.11,1474
20.462797,104.198.218.190,10.1.10.11,751
20.678841,104.198.218.190,10.1.10.11,486
20.745999,104.198.218.190,10.1.10.11,139
20.812948,104.198.218.190,10.1.10.11,572
21.014166,104.198.218.190,10.1.10.11,505
21.074793,104.198.218.190,10.1.10.11,121
21.140826,104.198.218.190,10.1.10.11,1100
21.213013,104.198.218.190,10.1.10.11,579
21.289896,104.198.218.190,10.1.10.11,511
21.357684,104.198.218.190,10.1.10.11,122
0.026568,104.198.218.190,10.1.10.11,221
0.257548,104.198.218.190,10.1.10.11,141
0.304697,104.198.218.190,10.1.10.11,307
0.437684,104.198.218.190,10.1.10.11,156
0.504742,104.198.218.190,10.1.10.11,122
0.802827,104.198.218.190,10.1.10.11,163
2.983062,104.198.218.190,10.1.10.11,163
3.029145,104.198.218.190,10.1.10.11,158
3.145709,104.198.218.190,10.1.10.11,163
3.202755,104.198.218.190,10.1.10.11,375
3.271322,104.198.218.190,10.1.10.11,272
3.410349,104.198.218.190,10.1.10.11,163
3.459413,104.198.218.190,10.1.10.11,165
3.526496,104.198.218.190,10.1.10.11,275
3.595636,104.198.218.190,10.1.10.11,496
3.664240,104.198.218.190,10.1.10.11,278
3.762863,104.198.218.190,10.1.10.11,206
3.830706,104.198.218.190,10.1.10.11,358
4.091645,104.198.218.190,10.1.10.11,213
4.140928,104.198.218.190,10.1.10.11,130
4.208484,104.198.218.190,10.1.10.11,292
4.346469,104.198.218.190,10.1.10.11,222
4.634547,104.198.218.190,10.1.10.11,124
4.670376,104.198.218.190,10.1.10.11,124
4.704981,104.198.218.190,10.1.10.11,222
4.774664,104.198.218.190,10.1.10.11,128
4.828965,104.198.218.190,10.1.10.11,541
4.901068,104.198.218.190,10.1.10.11,301
4.978961,104.198.218.190,10.1.10.11,302
5.049293,104.198.218.190,10.1.10.11,305
5.277547,104.198.218.190,10.1.10.11,231
5.341589,104.198.218.190,10.1.10.11,133
5.408829,104.198.218.190,10.1.10.11,311
5.477089,104.198.218.190,10.1.10.11,312
5.554402,104.198.218.190,10.1.10.11,244
5.620271,104.198.218.190,10.1.10.11,122
5.708676,104.198.218.190,10.1.10.11,244
5.763227,104.198.218.190,10.1.10.11,125
5.901360,104.198.218.190,10.1.10.11,244
5.969208,104.198.218.190,10.1.10.11,130
6.018989,104.198.218.190,10.1.10.11,320
6.086924,104.198.218.190,10.1.10.11,320
6.239217,104.198.218.190,10.1.10.11,254
6.304717,104.198.218.190,10.1.10.11,123
6.359147,104.198.218.190,10.1.10.11,595
6.690366,104.198.218.190,10.1.10.11,259
6.758714,104.198.218.190,10.1.10.11,398
6.950141,104.198.218.190,10.1.10.11,265
7.016707,104.198.218.190,10.1.10.11,120
7.262633,104.198.218.190,10.1.10.11,270
7.512019,104.198.218.190,10.1.10.11,265
7.559115,104.198.218.190,10.1.10.11,133
7.624714,104.198.218.190,10.1.10.11,331
7.690712,104.198.218.190,10.1.10.11,348
7.756988,104.198.218.190,10.1.10.11,349
7.850344,104.198.218.190,10.1.10.11,265
7.907141,104.198.218.190,10.1.10.11,140
8.106561,104.198.218.190,10.1.10.11,265
8.172565,104.198.218.190,10.1.10.11,143
8.238854,104.198.218.190,10.1.10.11,354
8.308873,104.198.218.190,10.1.10.11,661
8.447290,104.198.218.190,10.1.10.11,290
8.499345,104.198.218.190,10.1.10.11,122
8.613856,104.198.218.190,10.1.10.11,290
8.678737,104.198.218.190,10.1.10.11,126
8.744789,104.198.218.190,10.1.10.11,365
8.885362,104.198.218.190,10.1.10.11,297
8.950615,104.198.218.190,10.1.10.11,122
9.136212,104.198.218.190,10.1.10.11,297
9.214855,104.198.218.190,10.1.10.11,130
9.264383,104.198.218.190,10.1.10.11,373
9.385553,104.198.218.190,10.1.10.11,304
9.434887,104.198.218.190,10.1.10.11,128
9.734218,104.198.218.190,10.1.10.11,312
9.779430,104.198.218.190,10.1.10.11,120
9.907722,104.198.218.190,10.1.10.11,312
9.977987,104.198.218.190,10.1.10.11,450
10.031889,104.198.218.190,10.1.10.11,383
10.102054,104.198.218.190,10.1.10.11,383
10.170101,104.198.218.190,10.1.10.11,387
10.238769,104.198.218.190,10.1.10.11,391
10.321099,104.198.218.190,10.1.10.11,317
10.369583,104.198.218.190,10.1.10.11,467
10.586345,104.198.218.190,10.1.10.11,317
10.654163,104.198.218.190,10.1.10.11,472
10.709536,104.198.218.190,10.1.10.11,395
10.774941,104.198.218.190,10.1.10.11,399
10.911436,104.198.218.190,10.1.10.11,326
10.972937,104.198.218.190,10.1.10.11,473
11.038634,104.198.218.190,10.1.10.11,743
11.188879,104.198.218.190,10.1.10.11,334
11.256621,104.198.218.190,10.1.10.11,122
11.346373,104.198.218.190,10.1.10.11,334
11.399029,104.198.218.190,10.1.10.11,124
11.786782,104.198.218.190,10.1.10.11,334
11.863121,104.198.218.190,10.1.10.11,848
11.911020,104.198.218.190,10.1.10.11,415
12.027387,104.198.218.190,10.1.10.11,343
12.083499,104.198.218.190,10.1.10.11,495
12.149183,104.198.218.190,10.1.10.11,420
12.311428,104.198.218.190,10.1.10.11,345
12.380442,104.198.218.190,10.1.10.11,429
12.452938,104.198.218.190,10.1.10.11,498
12.512050,104.198.218.190,10.1.10.11,425
12.640254,104.198.218.190,10.1.10.11,354
12.706826,104.198.218.190,10.1.10.11,126
12.882985,104.198.218.190,10.1.10.11,354
12.932027,104.198.218.190,10.1.10.11,127
13.113252,104.198.218.190,10.1.10.11,360
13.180630,104.198.218.190,10.1.10.11,501
13.247032,104.198.218.190,10.1.10.11,434
13.312787,104.198.218.190,10.1.10.11,438
13.399883,104.198.218.190,10.1.10.11,365
13.465337,104.198.218.190,10.1.10.11,514
13.529231,104.198.218.190,10.1.10.11,441
13.595155,104.198.218.190,10.1.10.11,442
13.660815,104.198.218.190,10.1.10.11,444
13.726918,104.198.218.190,10.1.10.11,444
13.793090,104.198.218.190,10.1.10.11,836
13.860223,104.198.218.190,10.1.10.11,449
13.924982,104.198.218.190,10.1.10.11,451
14.006015,104.198.218.190,10.1.10.11,373
14.081491,104.198.218.190,10.1.10.11,531
14.257070,104.198.218.190,10.1.10.11,373
14.323992,104.198.218.190,10.1.10.11,135
14.381149,104.198.218.190,10.1.10.11,457
14.446982,104.198.218.190,10.1.10.11,455
14.525577,104.198.218.190,10.1.10.11,383
14.590669,104.198.218.190,10.1.10.11,129
14.647037,104.198.218.190,10.1.10.11,461
14.717380,104.198.218.190,10.1.10.11,461
14.784240,104.198.218.190,10.1.10.11,876
14.937455,104.198.218.190,10.1.10.11,387
15.003155,104.198.218.190,10.1.10.11,134
15.069259,104.198.218.190,10.1.10.11,1286
15.208671,104.198.218.190,10.1.10.11,391
15.282017,104.198.218.190,10.1.10.11,135
15.347392,104.198.218.190,10.1.10.11,472
15.413396,104.198.218.190,10.1.10.11,473
15.479209,104.198.218.190,10.1.10.11,478
15.619868,104.198.218.190,10.1.10.11,397
15.686625,104.198.218.190,10.1.10.11,554
15.829898,104.198.218.190,10.1.10.11,408
15.907429,104.198.218.190,10.1.10.11,550
16.433792,104.198.218.190,10.1.10.11,416
15.340393,104.198.218.190,10.1.10.11,1474
15.341954,104.198.218.190,10.1.10.11,222
15.392584,104.198.218.190,10.1.10.11,296
15.440767,104.198.218.190,10.1.10.11,358
15.492713,104.198.218.190,10.1.10.11,410
23.730537,104.198.218.190,10.1.10.11,1474
23.731865,104.198.218.190,10.1.10.11,222
23.782417,104.198.218.190,10.1.10.11,296
29.071005,104.198.218.190,10.1.10.11,1474
29.071759,104.198.218.190,10.1.10.11,222
29.125260,104.198.218.190,10.1.10.11,296
29.173217,104.198.218.190,10.1.10.11,212
30.014152,104.198.218.190,10.1.10.11,122
30.086066,104.198.218.190,10.1.10.11,123
30.553612,104.198.218.190,10.1.10.11,130
30.624106,104.198.218.190,10.1.10.11,132
30.676326,104.198.218.190,10.1.10.11,275
30.745505,104.198.218.190,10.1.10.11,199
30.824176,104.198.218.190,10.1.10.11,123
30.895532,104.198.218.190,10.1.10.11,131
31.045616,104.198.218.190,10.1.10.11,130
31.096681,104.198.218.190,10.1.10.11,274
31.164325,104.198.218.190,10.1.10.11,204
31.232409,104.198.218.190,10.1.10.11,206
31.420381,104.198.218.190,10.1.10.11,134
31.487875,104.198.218.190,10.1.10.11,284
31.582115,104.198.218.190,10.1.10.11,139
31.634713,104.198.218.190,10.1.10.11,125
31.702687,104.198.218.190,10.1.10.11,210
31.855485,104.198.218.190,10.1.10.11,143
31.920868,104.198.218.190,10.1.10.11,128
31.984641,104.198.218.190,10.1.10.11,217
32.055210,104.198.218.190,10.1.10.11,221
32.123878,104.198.218.190,10.1.10.11,222
32.191859,104.198.218.190,10.1.10.11,223
32.261965,104.198.218.190,10.1.10.11,148
32.328555,104.198.218.190,10.1.10.11,301
32.399959,104.198.218.190,10.1.10.11,227
32.466097,104.198.218.190,10.1.10.11,580
32.619325,104.198.218.190,10.1.10.11,156
32.664379,104.198.218.190,10.1.10.11,131
32.730758,104.198.218.190,10.1.10.11,234
32.798707,104.198.218.190,10.1.10.11,417
32.867376,104.198.218.190,10.1.10.11,235
32.936560,104.198.218.190,10.1.10.11,235
33.042074,104.198.218.190,10.1.10.11,161
33.096393,104.198.218.190,10.1.10.11,130
33.162040,104.198.218.190,10.1.10.11,237
33.230463,104.198.218.190,10.1.10.11,239
33.296184,104.198.218.190,10.1.10.11,241
33.469766,104.198.218.190,10.1.10.11,161
33.540651,104.198.218.190,10.1.10.11,517
33.606429,104.198.218.190,10.1.10.11,248
33.672778,104.198.218.190,10.1.10.11,248
33.740623,104.198.218.190,10.1.10.11,241
33.810939,104.198.218.190,10.1.10.11,174
33.865048,104.198.218.190,10.1.10.11,132
33.984354,104.198.218.190,10.1.10.11,174
34.040671,104.198.218.190,10.1.10.11,135
34.110566,104.198.218.190,10.1.10.11,255
34.178476,104.198.218.190,10.1.10.11,259
34.252869,104.198.218.190,10.1.10.11,180
34.324694,104.198.218.190,10.1.10.11,135
34.376660,104.198.218.190,10.1.10.11,257
34.449319,104.198.218.190,10.1.10.11,463
34.520334,104.198.218.190,10.1.10.11,264
35.093904,104.198.218.190,10.1.10.11,203
39.464908,104.198.218.190,10.1.10.11,195
39.536136,104.198.218.190,10.1.10.11,585
39.661924,104.198.218.190,10.1.10.11,195
39.714705,104.198.218.190,10.1.10.11,142
39.843256,104.198.218.190,10.1.10.11,195
39.895360,104.198.218.190,10.1.10.11,142
39.961885,104.198.218.190,10.1.10.11,283
40.030271,104.198.218.190,10.1.10.11,286
40.104348,104.198.218.190,10.1.10.11,217
40.170514,104.198.218.190,10.1.10.11,126
40.236970,104.198.218.190,10.1.10.11,292
40.308698,104.198.218.190,10.1.10.11,295
40.381825,104.198.218.190,10.1.10.11,297
40.450387,104.198.218.190,10.1.10.11,542
40.624589,104.198.218.190,10.1.10.11,221
40.696883,104.198.218.190,10.1.10.11,130
40.745529,104.198.218.190,10.1.10.11,298
41.321919,104.198.218.190,10.1.10.11,237
42.454294,104.198.218.190,10.1.10.11,237
42.520390,104.198.218.190,10.1.10.11,124
42.586228,104.198.218.190,10.1.10.11,496
42.683975,104.198.218.190,10.1.10.11,237
42.754444,104.198.218.190,10.1.10.11,398
42.816794,104.198.218.190,10.1.10.11,321
42.884728,104.198.218.190,10.1.10.11,322
42.954845,104.198.218.190,10.1.10.11,322
43.024920,104.198.218.190,10.1.10.11,321
43.122870,104.198.218.190,10.1.10.11,237
43.192194,104.198.218.190,10.1.10.11,143
43.275766,104.198.218.190,10.1.10.11,237
43.324728,104.198.218.190,10.1.10.11,147
43.395028,104.198.218.190,10.1.10.11,331
43.537015,104.198.218.190,10.1.10.11,237
43.586692,104.198.218.190,10.1.10.11,153
43.698231,104.198.218.190,10.1.10.11,237
43.756645,104.198.218.190,10.1.10.11,435
43.826031,104.198.218.190,10.1.10.11,339
43.964286,104.198.218.190,10.1.10.11,270
44.036077,104.198.218.190,10.1.10.11,123
44.096938,104.198.218.190,10.1.10.11,634
44.226256,104.198.218.190,10.1.10.11,270
44.302637,104.198.218.190,10.1.10.11,418
44.393687,104.198.218.190,10.1.10.11,278
44.464384,104.198.218.190,10.1.10.11,123
44.561858,104.198.218.190,10.1.10.11,278
44.631398,104.198.218.190,10.1.10.11,128
44.695609,104.198.218.190,10.1.10.11,350
44.812142,104.198.218.190,10.1.10.11,283
44.869834,104.198.218.190,10.1.10.11,423
44.938472,104.198.218.190,10.1.10.11,356
45.009727,104.198.218.190,10.1.10.11,661
45.175779,104.198.218.190,10.1.10.11,289
45.242627,104.198.218.190,10.1.10.11,124
45.420883,104.198.218.190,10.1.10.11,289
45.467353,104.198.218.190,10.1.10.11,135
45.575775,104.198.218.190,10.1.10.11,298
45.642555,104.198.218.190,10.1.10.11,443
45.888784,104.198.218.190,10.1.10.11,298
45.958239,104.198.218.190,10.1.10.11,132
46.027694,104.198.218.190,10.1.10.11,376
46.100170,104.198.218.190,10.1.10.11,379
46.174355,104.198.218.190,10.1.10.11,309
46.225085,104.198.218.190,10.1.10.11,128
46.298095,104.198.218.190,10.1.10.11,385
46.368376,104.198.218.190,10.1.10.11,383
46.442902,104.198.218.190,10.1.10.11,315
46.520493,104.198.218.190,10.1.10.11,122
46.566571,104.198.218.190,10.1.10.11,386
46.637163,104.198.218.190,10.1.10.11,386
46.774588,104.198.218.190,10.1.10.11,318
46.829015,104.198.218.190,10.1.10.11,125
46.897683,104.198.218.190,10.1.10.11,728
46.966260,104.198.218.190,10.1.10.11,393
47.115612,104.198.218.190,10.1.10.11,325
47.166867,104.198.218.190,10.1.10.11,122
47.235679,104.198.218.190,10.1.10.11,393
47.530225,104.198.218.190,10.1.10.11,740
47.568353,104.198.218.190,10.1.10.11,1105
47.820312,104.198.218.190,10.1.10.11,325
47.890406,104.198.218.190,10.1.10.11,852
47.953811,104.198.218.190,10.1.10.11,410
48.026166,104.198.218.190,10.1.10.11,415
48.097535,104.198.218.190,10.1.10.11,417
48.172409,104.198.218.190,10.1.10.11,417
48.261492,104.198.218.190,10.1.10.11,337
48.332062,104.198.218.190,10.1.10.11,136
48.393095,104.198.218.190,10.1.10.11,417
48.460650,104.198.218.190,10.1.10.11,422
48.611117,104.198.218.190,10.1.10.11,344
48.680913,104.198.218.190,10.1.10.11,132
48.759035,104.198.218.190,10.1.10.11,344
48.807118,104.198.218.190,10.1.10.11,510
48.926290,104.198.218.190,10.1.10.11,344
48.979546,104.198.218.190,10.1.10.11,139
49.048639,104.198.218.190,10.1.10.11,806
49.124010,104.198.218.190,10.1.10.11,361
49.190798,104.198.218.190,10.1.10.11,128
49.480876,104.198.218.190,10.1.10.11,361
49.549612,104.198.218.190,10.1.10.11,518
49.711911,104.198.218.190,10.1.10.11,361
49.783503,104.198.218.190,10.1.10.11,526
50.158229,104.198.218.190,10.1.10.11,374
50.226392,104.198.218.190,10.1.10.11,518
50.297553,104.198.218.190,10.1.10.11,382
50.464889,104.198.218.190,10.1.10.11,382
50.517244,104.198.218.190,10.1.10.11,126
50.586449,104.198.218.190,10.1.10.11,455
50.656452,104.198.218.190,10.1.10.11,457
50.748915,104.198.218.190,10.1.10.11,382
50.815519,104.198.218.190,10.1.10.11,131
50.884742,104.198.218.190,10.1.10.11,1272
50.945475,104.198.218.190,10.1.10.11,872
51.015706,104.198.218.190,10.1.10.11,465
51.150858,104.198.218.190,10.1.10.11,388
51.216548,104.198.218.190,10.1.10.11,552
51.536018,104.198.218.190,10.1.10.11,393
51.602936,104.198.218.190,10.1.10.11,974
51.753609,104.198.218.190,10.1.10.11,409
51.821152,104.198.218.190,10.1.10.11,121
51.884635,104.198.218.190,10.1.10.11,482
52.015668,104.198.218.190,10.1.10.11,409
52.070815,104.198.218.190,10.1.10.11,126
52.179876,104.198.218.190,10.1.10.11,409
52.235186,104.198.218.190,10.1.10.11,559
52.302530,104.198.218.190,10.1.10.11,486
